Goose_Player_ID,Goose_Species,Goose_Age,Goose_Weight_LBS,Wing_Span_Inches,Chronic_Disease,Injury_Level,Honk_Per_Minute,Speed_MPH,Eliminated,Eliminated_By,Final_Goose_Rank
348,Canada Goose,4,9.8,51.3,Respiratory Issues,1,3.1,9.2,0,,6756
349,Canada Goose,12,11.5,64.7,,1,4.9,9.1,0,,5174
350,Greylag Goose,6,9.3,48.3,,10,670.0,9.1,0,,5314
351,Squid Goose,4,,55.7,,0,6.0,10.3,0,,3357
352,Snow Goose,three,22.0,40.2,,1,4.1,0.1,1,Wïngs Clïppëd by Rëd Lïght,9490
353,Greylag Goose,1,7.6,45.2,,0,3.0,12.3,0,,2265
354,Canada Goose,3,10.6,62.8,,0,5.0,13.5,0,,196
355,Canada Goose,5,10.6,6390.0,,0,4.4,11.3,0,Lost in Dalgona Maze,1856
356,Greylag Goose,8,12.6,63.6,Heart Disease,2,4.0,6.4,0,,8097
357,Canada Goose,7,14.2991003314092,103.6,,0,5.2,9.6,0,,3311
358,Greylag Goose,5,9.0,56.7,Heart Disease,1,3.9,1.9,1,Sank in Squid Ink Swamp,9274
359,Snow Goose,4,8.5,37.5,,one,3.5,10.6,0,,5106
360,Greylag Goose,6,10.7,61.1,,1,5.1,7.0,1,Pecked the Wrong Player,8442
361,Canada Goose,4,1100.0,,,0,7.3,10.5,0,,4504
362,Greylag Goose,8,1474.527846319673,93.9,,1,4.8,7.5,1,Goose Tug-of-War Disaster,8385
363,Canada Goose,5,13.4,81.7,,1,4.4,8.9,0,,5826
364,Greylag Goose,5,9.4,48.7,Respiratory Issues,1,6.0,8.7,0,,6427
365,Snow Goose,1,6.4,31.1,,10,4.6,15.0,0,,35
366,Canada Goose,5,10.2,62.1,,0,6.9,11.3,0,,3248
367,Demon Goose,7,22.0,64.8,,0,6.2,0.7,1,Goose Tug-of-War Disaster,9234
368,Snow Goose,3,3.681818181818181,41.6,,0,90.0,13.3,0,,3461
369,Canada Goose,3,7.6,,,0,5.6,13.2,0,,488
370,Canada Goose,7,23.2,68.3,Respiratory Issues,1,3.6,0.3,1,Wings Clipped by Red Light,9503
371,Canada Goose,2,9.9,56.7,Respiratory Issues,1,5.7,9.1,0,,5785
372,Canada Goose,7,14.3,83.3,,0,2.6,8.9,0,,6115
373,Canada Goosë,4,8.5,47.8,,0,4.9,11.7,0,,1076
374,Greylag Goose,4,8.3,4670.0,,1,4.2,9.9,0,,5070
375,Canada Goose,3,10.2,60.1,,0,4.4,11.7,0,Lost in Dalgona Maze,1523
376,Canada Goose,6,11.1,70.1,,1,6.0,9.5,0,,5635
377,Snow Goose,1000,910.0,46.2,Heart Disease,2,18.5,5.7,1,Honked Out of Tune,9893
378,Canada Goose,7,14.243470887954457,90.7,,1,4.9,9.2,0,,5107
379, Snow Goose ,3,6.4,34.0,,0,7.0,14.5,0,,526
380,Canada Goose,7,12.0,72.5,,1,650.0,6.7,0,,7770
381,Canada Goose,4,7.9,42.5,Lame,1,16.4,7.199999999999999,1,Honked Out of Tune,9715
382,Goosequid,8,10.4,57.5,Respiratory Issues,2,5.2,6.2,0,,7972
383,Squid Goose,seven,9.5,44.7,,0,6.2,9.1,0,,4832
384,Snow Goose,1,,38.7,,1,4.3,12.2,0,,2576
385,Greylag Goose,3,10.7,62.1,,10,3.6,12.0,0,,1996
386,Snow Goose,7,8.3,41.0,Heart Disease,1,6.2,9.1,0,Lost in Dalgona Maze,6269
387, Canada Goose ,5,12.7,7420.0,,0,4.2,11.2,0,Eaten by a Squid,2226
388,Player 456 Goose,3,10.0,56.4,,0,2.0,13.4,0,,2161
389,Greylag Goose,400,8.2,,Respiratory Issues,one,6.8,7.2,0,Caught by Front Man,7688
390,Snow Goose,one,8.2,45.6,,1,4.2,11.4,0,,3568
391,Dëmon Goosë,5,,86.8,,0,5.5,13.0,0,,527
392,Squid Goose,900,12.2,,,1,2.9,8.3,0,,7370
393,Canada Goose,7,12.4,72.8,,1,24.6,6.1,1,Honked Out of Tune,9974
394, Greylag Goose ,9,11.0,5790.0,,one,4.1,7.8,0,,7015
395,Canada Goose,seven,,6720.0,,0,5.3,9.5,0,,3483
396,Snow Goose,7,7.5,36.2,,0,5.9,12.1,0,,1401
397,Snow Goose,9,9.0,48.4,,two,3.9,6.7,1,Eaten by a Squid,8827
398,Canada Goose,6,1200.0,65.7,,0,3.9,10.8,0,,2916
399,Greylag Goose,5,9.4,50.7,Lame,2,4.0,7.0,0,,7973
400,Greylag Goose,7,11.0,59.7,Lame,1,3.9,7.2,0,,7439
401,Canada Goose,8,12.4,75.3,,1,0.5,8.2,0,,8158
402,Snow Goose,4,7.0,3679.9999999999995,,0,5.1,13.8,0,,149
403,Greylag Goose,4,7.9,46.3,,0,6.3,8.9,0,,5093
404,Snow Goose,5,7.9,4270.0,Respiratory Issues,1,1.8,11.1,0,,6270
405,Canada Goose,7,11.0,65.4,,0,6.0,10.8,0,,2805
406,Snow Goose,700,8.9,45.3,Heart Disease,two,5.0,10.1,0,,5574
407,Canada Goose,2,22.9,,,0,6.8,0.5,1,Wings Clipped by Red Light,9351
408,Canada Goose,9,1150.0,,,1,490.00000000000006,7.8,1,Wings Clipped by Red Light,8303
409,Squid Goose,4,8.5,39.0,,0,4.7,14.7,0,,60
410, Canada Goose ,4,10.9,62.6,,0,5.0,11.0,0,,1572
411,Squid Goose,3,9.6,57.0,,0,4.8,11.3,0,,1477
412,Player 456 Goose,10,15.0,88.2,Lame,two,17.7,4.2,1,Honked Out of Tune,9904
413,Demon Goose,five,16.3,98.4,Lame,2,3.4,8.6,0,,7654
414,Greylag Goose,3,9.2,46.9,,1,5.2,11.2,0,,3147
415,Greylag Goose,7,10.7,61.2,,1,4.4,8.2,0,,6494
416,Canada Goose,7,10.7,67.1,,0,4.3,10.5,0,,2806
417,Canada Goose,5,12.2,70.1,,1,4.6,8.5,0,,6044
418,Canada Goose,7,14.4,85.1,,0,3.9,8.2,0,,5575
419,Greylag Goose,three,13.02923693569102,116.9,,0,5.2,9.6,0,Lost in Dalgona Maze,3312
420,Greylag Goose,4,8.0,48.7,,0,5.7,11.0,0,,2266
421,Greylag Goose,1,8.5,44.8,,1,4.7,9.1,0,,5357
422,Greylag Goose,2,13.3897296567108,116.5,,0,3.5,11.3,0,,2807
423,Canada Goose,9,12.1,69.2,Heart Disease,2,5.3,5.3,0,,8182
424,Canada Goose,8,10.6,61.7,Respiratory Issues,2,2.8,5.6,0,Eaten by a Squid,8462
425,Canada Goose,5,10.9,70.7,,0,5.0,10.0,0,,2577
426,Greylag Goose,8,11.0,,,1,16.9,4.8,1,Lost in Dalgona Maze,9812
427,Player 456 Goose,5,4.7727272727272725,58.3,Lame,1,2.0,11.5,0,,5636
428,Snow Goose,5,8.5,40.7,,1,3.2,10.4,0,,5545
429,Canada Goose,5,12.4,75.7,Respiratory Issues,1,459.99999999999994,8.7,0,,5896
430,Squid Goose,5,11.3,63.0,,0,4.3,11.1,0,,2227
431,Canada Goose,5,11.0,65.8,,0,2.8,12.2,0,,2578
432,Grëylag Goosë,7,10.9,57.9,,10,4.6,8.2,0,,6369
433,Grëylag Goosë,5,8.6,43.5,,0,1.7,10.4,0,,5571
434,Canada Goose,6,10.2,6100.0,Heart Disease,1,7.8,8.9,0,,7420
435,Canada Goose,7,11.3,63.6,,0,6.3,10.2,0,,3840
436,Greylag Goose,6,9.3,52.4,Heart Disease,1,3.2,6.6,0,,7910
437,Canada Goose,3,9.4,56.0,,0,4.5,11.6,0,,1524
438,Snow Goose,2,8.6,46.4,,1,2.1,13.5,0,,3609
439,Greylag Goose,5,11.7,63.5,,10,7.0,11.5,0,,3148
440,Canada Goose,5,4.8181818181818175,63.5,,1,4.7,8.3,0,,6116
441,Player 456 Goose,500,15.858585228279328,114.3,,1,250.0,8.3,0,,7545
442,Demon Goose,five,,73.9,,0,4.4,0.7,0,,8490
443,Canada Goose,10,13.8,82.2,Lame,2,5.1,4.1,1,,9021
444,Canada Goose,2,11.7,68.4,,1,5.3,8.5,0,,5944
445,Snow Goose,1,5.4,26.2,,10,5.9,14.2,0,,266
446,Snow Goose,600,8.7,40.8,,0,5.2,12.4,0,,700
447,Demon Goose,4,10.6,59.6,,1,1.1,13.1,0,,5001
448,Greylag Goose,six,,64.0,,0,8.7,8.7,0,,7229
449,Canada Goose,6,11.8,,,0,4.5,11.6,0,,1525
450,Canada Goose,8,,62.8,Lame,3,4.0,3.8,1,Caught by Front Man,9411
451,Grëylag Goosë,2,3.818181818181818,45.1,,0,7.5,11.2,0,,4024
452,Greylag Goose,4,8.9,48.9,,0,20.7,10.3,1,Honked Out of Tune,9701
453,Canada Goose,6,11.9,75.6,Respiratory Issues,1,6.7,10.6,0,,5324
454,Snow Goose,7,9.4,51.1,,0,6.7,12.8,0,Lost in Dalgona Maze,1478
455,Canada Goose,9,15.779990692024185,117.5,Heart Disease,3,5.9,4.4,0,,8642
456,Canada Goose,7,13.8,80.1,,0,5.9,8.5,0,,5108
457,Canada Goose,5,12.9,75.8,,1,4.0,10.5,0,Eaten by a Squid,4676
458,Canada Goose,3,4.2272727272727275,50.8,,1,3.8,10.3,0,,5071
459,Canada Goose,4,10.8,,,0,7.7,11.8,0,Eaten by a Squid,3569
460,Canada Goose,4,12.8,71.8,,0,4.7,11.2,0,,1723
461,Canada Goose,6,12.8,69.7,,0,6.4,10.5,0,,3610
462,Greylag Goose,6,,52.5,,0,4.1,7.7,1,Sank in Squid Ink Swamp,8209
463,Greylag Goose,2,9.4,51.5,,1,3.9,8.7,0,,6495
464,Greylag Goose,4,12.2,67.1,Lame,1,4.8,8.1,0,,6271
465,Demon Goose,7,14.3,86.4,,1,3.8,9.6,0,,5786
466,Canada Goose,6,10.5,59.0,,10,3.6,8.8,0,,6607
467, Canada Goose ,6,11.5,70.1,Heart Disease,1,4.1,7.8,0,,7016
468,Snow Goose,6,8.5,,Lame,2,5.1,8.1,0,,7230
469,Canada Goose,8,21.3,62.7,,2,3.3,0.6,1,Wings Clipped by Red Light,9632
470,Demon Goose,5,14.4,83.4,,0,5.0,13.9,0,,118
471,Canada Goose,4,4.181818181818181,,,0,7.6,13.8,0,,1376
472,Demon Goose,3,14.225903819682483,111.2,,0,5.8,15.0,0,,77
473, Canada Goose ,five,15.46463731274127,113.6,,0,7.0,10.7,0,,4025
474,Snow Goose,1,540.0,2600.0,,0,5.4,15.0,0,,36
475,Greylag Goose,5,10.4,55.4,,0,4.8,9.5,0,,3358
476,Demon Goose,five,24.5,58.7,,3,7.3,0.0,1,Wings Clipped by Red Light,9755
477,Canada Goose,2,8.0,48.8,Respiratory Issues,1,2.5,11.7,0,,5002
478,Squid Goose,3,23.4,46.2,,0,6.3,0.7,0,,8579
479,Demon Goose,7,14.7,9130.0,,0,6.9,12.9,0,,1573
480,Greylag Goose,five,4.909090909090909,58.7,,0,2.7,9.8,0,,5166
481,Greylag Goose,5,9.6,51.3,,1,3.5,9.2,0,,6428
482,Greylag Goose,6,9.6,55.5,,0,5.4,9.9,0,,3149
483,Goosequid,five,5.3181818181818175,70.1,,0,5.7,10.7,0,,2579
484,Greylag Goose,seven,,,Heart Disease,1,6.2,6.8,0,,7624
485,Greylag Goose,5,,54.6,,1,2.8,9.5,0,,6717
486, Snow Goose ,2,9.916992354209718,93.6,,0,3.9,13.9,0,,389
487,Canada Goose,800,12.0,66.9,Respiratory Issues,2,6.4,5.0,1,Wings Clipped by Red Light,9077
488,Squid Goose,6,11.1,67.2,,0,6.3,10.5,0,,3484
489,Demon Goose,4,5.2727272727272725,69.5,,0,5.9,15.0,0,,93
490,Goosequid,2,,39.9,,0,5.0,13.9,0,,119
491,Canada Goose,6,11.5,64.4,,0,4.9,9.4,0,,3359
492,Goosequid,5,1070.0,59.9,,0,6.3,10.2,0,,3841
493,Canada Goose,8,10.0,54.8,,1,5.7,7.2,0,,7231
494,Canada Goose,4,,63.8,,1,470.0,8.8,0,,5637
495,Squid Goose,3,950.0,51.4,,0,20.2,9.3,1,Honked Out of Tune,9724
496,Canada Goosë,7,12.6,73.9,,0,3.0,11.8,0,Lost in Dalgona Maze,2808
497,Greylag Goose,7,10.9,59.4,,0,6.2,9.9,0,,4026
498,Canada Goose,5,11.6,67.6,,0,560.0,11.2,0,,1997
499,Demon Goose,6,12.4,75.7,,0,4.6,14.2,0,,147
500,Demon Goose,5,24.0,93.6,,0,2.8,1.4,1, Wings Clipped by Red Light ,9300
501,Greylag Goose,5,8.0,44.5,Respiratory Issues,2,6.0,4.9,0,,8361
502,Greylag Goose,7,8.4,43.2,,0,4.1,9.8,0,,3772
503,Canada Goose,six,9.8,5380.0,,1,3.9,8.7,0,,6496
504,Snow Goose,5,8.0,40.5,,0,4.8,12.4,0,,701
505,Greylag Goose,8,,59.9,Lame,3,1.7,3.1,0,Eaten by a Squid,9121
506,Canada Goose,1,6.2,32.9,,0,3.0,11.2,0,,3485
507,Snow Goose,9,10.3,56.3,,2,4.3,6.3,0,Lost in Dalgona Maze,8069
508,Snow Goose,2,7.2,36.4,,1,6.4,12.1,0,,3486
509,Snow Goose,4,6.4,32.6,Heart Disease,2,7.7,9.3,0,,7798
510,Greylag Goose,5,,48.8,Lame,1,5.4,7.9,1,Pecked the Wrong Player,8331
511,Greylag Goose,5,10.6,64.5,,0,7.8,10.4,0,,5094
512,Canada Goose,700,12.3,,,0,5.9,10.8,0,Lost in Dalgona Maze,2700
513,Snow Goose,3,8.3,,,1,6.3,11.0,0,,4505
514,Snow Goose,6,7.2,41.1,,0,5.0,13.0,0,Caught by Front Man,320
515,Canada Goose,4,10.2,5890.0,,0,5.5,11.9,0,Eaten by a Squid,1195
516,Canada Goose,6,10.2,64.0,Heart Disease,1,5.1,8.5,0,,5719
517,Canada Goose,5,,77.0,,0,5.2,1.4,0,Lost in Dalgona Maze,8311
518,Snow Goose,5,10.713756892342836,100.1,,0,4.5,11.7,0,Eaten by a Squid,1402
519,Goosequid,four,18.9,109.7,,1,5.6,9.1,0,,5638
520,Canada Goose,4,10.1,55.9,Respiratory Issues,2,3.4,7.6,0,,7974
521,Greylag Goose,6,910.0,50.1,,0,5.7,11.2,0,,2061
522,Canada Goose,7,,66.7,,0,4.7,10.5,0,,2392
523,Demon Goose,4,16.0,95.6,,1,6.8,10.9,0,,5072
524,Snow Goosë,3,7.1,34.7,Respiratory Issues,1,6.4,10.2,0,,5435
525,Snow Goose,six,8.4,4530.0,,0,4.1,13.6,0,,439
526,Canada Goose,five,11.1,60.2,,1,4.1,10.0,0,,5109
527,Canada Goose,7,11.6,67.7,Heart Disease,2,3.5,5.1,0,,8423
528,Canada Goose,3,13.876585370361852,116.8,,0,5.2,13.2,0,,321
529,Canada Goose,1,9.6,56.8,,0,1.9,12.0,0,,3773
530,Snow Goose,400,20.3,40.5,,0,5.7,1.9,1,Eaten by a Squid,9002
531,Snow Goose,three,,32.4,,0,2.9,15.0,0,,354
532,Demon Goose,5,15.4,,,0,4.1,12.2,0,,1363
533,Demon Goose,4,16.7,109.7,,0,5.9,13.5,0,,489
534,Greylag Goose,6,9.0,47.7,,1,710.0,7.6,1,,8643
535,Greylag Goose,4,8.8,,,0,4.8,9.0,0,,3894
536,Snow Goose,5,7.3,3610.0,,1,5.1,10.4,0,,3895
537,Snow Goose,5,8.1,41.3,Heart Disease,1,2.8,9.5,0,,6718
538,Canada Goose,500,10.4,6190.0,,1,4.0,9.4,0,,5720
539,Canada Goose,5,11.3,,,1,3.3,10.4,0,,5482
540,Canada Goose,6,14.883073625444146,118.7,Respiratory Issues,1,4.8,8.6,0,,5787
541,Demon Goose,3,7.8,45.9,,0,3.4,15.0,0,,218
542,Greylag Goose,8,10.9,56.5,,1,6.2,6.3,0,,7807
543, Canada Goose ,5,10.4,57.7,Heart Disease,1,3.5,9.9,0,,5721
544,Greylag Goose,2,,48.5,,0,4.6,12.5,0,,765
545,Greylag Goose,5,3.9090909090909087,46.6,,0,3.9,11.1,0,,2580
546, Canada Goose ,3,11.8,71.6,,10,3.1,9.2,0,,5436
547,Player 456 Goose,6,12.4,72.2,,1,2.1,7.6,0,,7939
548,Greylag Goose,9,11.3,63.6,Heart Disease,2,0.4,5.8,0,,8737
549,Greylag Goose,3,9.7,53.8,,0,4.8,13.3,0,,293
550,Greylag Goose,six,9.1,46.7,,0,16.2,5.9,1,Honked Out of Tune,9698
551,Greylag Goose,1,7.7,42.4,,0,4.3,12.7,0,,806
552, Snow Goose ,6,,46.7,,0,3.1,11.8,0,,2701
553,Greylag Goose,3,8.1,46.8,,0,3.8,10.8,0,,3031
554,Greylag Goose,4,15.011647682344908,114.4,,1,4.0,8.5,0,,6561
555, Snow Goose ,3,7.1,30.8,,0,3.9,14.9,0,,129
556,Goosequid,600,11.9,69.5,,0,6.4,11.1,0,,2941
557,Canada Goosë,7,1410.0,8280.0,,0,6.9,9.6,0,Eaten by a Squid,5003
558,Canada Goose,5,10.2,,Respiratory Issues,2,3.6,6.9,1,Wings Clipped by Red Light,8835
559,Grëylag Goosë,3,9.0,49.6,,0,2.6,11.1,0,,4027
560,Greylag Goose,8,11.5,65.9,,2,2.5,5.7,0,,8476
561,Greylag Goose,3,4.5,53.1,,0,4.8,9.9,0,,2942
562,Canada Goose,1,,53.7,,one,2.4,11.7,0,,5110
563,Canada Goosë,six,486.3636363636363,62.3,,1,4.5,10.8,0,,3896
564,Canada Goose,3,10.1,,,0,5.6,12.5,0,,869
565,Canada Goose,seven,13.3,76.7,,0,4.7,10.4,0,,2461
566,Greylag Goose,four,4.045454545454545,48.8,,0,5.0,12.0,0,,807
567,Canada Goose,600,11.4,71.0,,0,3.6,11.2,0,,2898
568, Canada Goose ,8,11.4,65.2,Lame,3,2.4,3.7,1,Wings Clipped by Red Light,9574
569,Snow Goose,3,8.0,42.2,,1,4.4,13.5,0,,1196
570,Canada Goose,4,15.134227676617567,105.8,,0,4.2,11.6,0,,1771
571,Greylag Goose,5,8.5,44.2,Lame,2,4.0,7.2,0,,7926
572,Greylag Goose,eight,9.4,5580.0,Respiratory Issues,2,2.3,6.9,0,Caught by Front Man,8304
573,Canada Goose,4,11.547073884539865,91.5,Heart Disease,1,2.3,10.7,0,,6193
574,Greylag Goose,4,24.9,46.1,,1,4.1,0.3,1,Sank ïn Squïd Ink Swamp,9470
575,Snow Goose,6,,44.7,Respiratory Issues,1,6.2,0.2,1,Goose Tug-of-War Disaster,9500
576,Snow Goose,four,8.8,50.6,Respiratory Issues,1,2.1,11.3,0,,5722
577,Canada Goose,5,11.8,70.8,,1,6.6,9.7,0,Eaten by a Squid,6045
578,Snow Goose,2,7.5,,,0,7.2,14.7,0,,528
579,Canada Goose,9,12.0,73.9,,1,1.7,7.4,0,,8058
580,Canada Goose,2,11.0,67.8,,1,6.4,11.0,0,,4622
581,Canada Goose,4,14.375203259951158,107.0,Respiratory Issues,1,2.4,9.1,0,,7232
582,Demon Goose,5,17.1,,,1,5.2,10.5,0,,3897
583,Canada Goose,9,12.1,71.9,,1,6.8,7.9,0,,7421
584,Canada Goose,2,11.7,67.9,,0,18.6,9.4,1,Honked Out of Tune,9644
585,Greylag Goose,9,19.9,,,2,4.8,0.3,0,,8889
586, Canada Goose ,7,12.5,69.7,,one,5.7,7.6,0,,7017
587,Canada Goose,6,,,Lame,1,9.1,7.4,0,Eaten by a Squid,8205
588,Canada Goose,3,11.5,,Respiratory Issues,1,3.6,10.7,0,,4951
589,Canada Goose,six,14.241535686732204,90.3,,0,6.9,10.6,0,,4028
590,Canada Goose,4,10.2,59.7,,1,2.6,11.1,0,,5483
591,Canada Goose,8,10.1,64.1,,one,2.7,8.3,0,,7471
592,Greylag Goose,3,8.9,53.2,,0,5.5,11.0,0,,2062
593,Canada Goose,5,11.0,5830.0,Lame,10,5.9,12.0,0,,3070
594,Squid Goose,4,9.1,48.9,,0,5.9,11.8,0,,1677
595,Snow Goose,3,6.2,29.9,,0,4.4,14.2,0,,180
596,Canada Goose,six,11.9,65.5,,1,3.9,9.8,0,,5457
597,Greylag Goose,6,10.7,53.9,,0,3.7,10.1,0,,3898
598,Canada Goose,7,11.8,68.4,,0,5.5,10.3,0,,2809
599,Canada Goose,1,11.2,6709.999999999999,,0,5.8,12.1,0,Eaten by a Squid,1283
600,Canada Goose,7,11.5,69.6,,1,6.2,7.7,0,,7233
601,Canada Goose,10,12.4,70.5,Heart Disease,3,1.4,3.0,1,Caught by Front Man,9694
602,Canada Goose,4,,54.9,,10,10.5,12.6,0,,5576
603,Canada Goose,9,10.3,60.8,,1,2.8,9.2,0,,6963
604,Canada Goose,4,,,,0,3.5,10.5,0,,3670
605,Canada Goose,2,5.227272727272727,69.1,,0,4.8,13.2,0,,322
606,Canada Goose,four,9.0,53.5,Lame,1,4.5,10.7,0,,4029
607,Canada Goose,7,11.8,67.3,,0,5.9,10.2,0,,3442
608,Canada Goose,3,,54.2,,0,6.0,12.7,0,,1013
609,Greylag Goose,4,8.9,53.4,,0,600.0,12.1,0,,1526
610,Greylag Goose,6,9.4,49.6,,10,22.6,8.4,0,Lost in Dalgona Maze,9956
611,Canada Goose,5,11.5,67.8,,0,6.5,11.2,0,,2943
612,Greylag Goose,6,10.6,52.6,,0,3.1,9.1,0,,5484
613,Greylag Goose,5,9.9,54.4,,0,440.00000000000006,10.0,0,,3249
614,Canada Goose,6,11.2,65.3,,0,4.1,10.9,0,Lost in Dalgona Maze,2581
615,Snow Goose,4,7.6,40.0,,0,4.7,12.2,0,,916
616,Snow Goose,5,8.7,54.3,,1,6.4,9.7,0,,5897
617,Canada Goose,3,11.0,61.9,,1,5.6,10.6,0,,4214
618,Canada Goose,8,12.0,72.1,Lame,3,3.3,3.7,1,Wings Clipped by Red Light,9501
619,Snow Goose,4,10.628266635419724,114.3,,0,6.8,11.6,0,,2810
620,Greylag Goose,7,18.3,55.2,,3,6.5,0.8,1,,9696
621,Canada Goosë,5,1040.0,62.7,Respiratory Issues,1,2.4,9.0,0,,7282
622,Canada Goose,5,12.0,69.1,,0,3.6,11.2,0,,2899
623,Canada Goose,400,5.481203473151178,95.3,,0,5.6,12.2,0,,1077
624,Canada Goose,3,9.9,63.3,,0,4.8,12.7,0,,529
625,Greylag Goose,2,9.2,51.1,,0,6.1,11.0,0,,2702
626, Canada Goose ,three,9.0,51.4,,1,3.9,10.1,0,Lost in Dalgona Maze,5175
627,Canada Goosë,4,,54.2,,0,6.2,10.8,0,,3032
628,Greylag Goose,five,9.6,57.0,Lame,10,4.5,8.1,0,,6497
629,Canada Goose,7,9.6,53.0,Lame,1,5.4,8.1,0,,6429
630,Squid Goose,4,,51.4,,0,5.6,12.5,0,,870
631,Greylag Goose,3,12.002532688750065,10550.0,,3,4.6,13.2,0,Eaten by a Squid,4463
632,Snow Goose,2,6.9,35.5,,0,7.6,14.7,0,,766
633,Squid Goose,6,11.1,58.2,,0,4.6,11.0,0,Lost in Dalgona Maze,1998
634,Greylag Goose,eight,9.2,52.2,,2,7.3,6.8,0,,8258
635,Canada Goose,8,11.8,70.5,Lame,2,1.3,4.8,0,,8756
636,Canada Goose,six,14.15465441480698,,,3,2.9,8.9,0,,8122
637,Greylag Goose,6,8.6,47.5,,1,4.9,7.4,0,,6691
638,Canada Goose,8,5.954545454545454,74.3,Heart Disease,three,1.2,2.5,0,,9285
639,Canada Goose,6,20.6,65.7,,0,4.2,1.6,1,Goose Tug-of-War Disaster,9048
640,Player 456 Goose,6,4.2727272727272725,53.0,Heart Disease,10,5.8,10.8,0,,4215
641,Canada Goose,4,10.7,,,0,4.7,8.3,0,,4677
642,Canada Goose,2,10.6,57.1,,0,6.1,11.7,0,,1999
643,Canada Goose,4,10.0,56.7,Respiratory Issues,2,6.1,8.0,1,Wïngs Clïppëd by Rëd Lïght,8652
644,Canada Goose,five,9.2,53.6,,1,5.2,9.3,0,,5073
645,Canada Goose,5,11.3,69.1,,0,3.5,11.4,0,,2703
646,Snow Goose,9,,56.3,,1,4.3,9.1,0,Lost in Dalgona Maze,5788
647, Greylag Goose ,five,9.1,46.3,Heart Disease,2,3.9,7.3,0,,7940
648,Goosequid,7,11.7,63.7,,0,5.2,10.3,0,,2462
649,Grëylag Goosë,4,8.4,44.5,Heart Disease,10,3.9,9.7,0,,5577
650,Canada Goose,4,5.0,65.5,,0,5.2,11.3,0,,1479
651,Squid Goose,two,11.0,62.8,,1,5.8,11.2,0,,3842
652,Greylag Goose,4,9.2,42.5,Heart Disease,2,0.2,5.3,0,Lost in Dalgona Maze,8836
653,Player 456 Goose,6,9.5,63.3,,1,5.4,9.4,0,,5176
654,Greylag Goose,5,10.2,56.5,,1,350.0,8.4,0,,6974
655,Canada Goose,7,13.9,80.9,,1,1.7,7.3,0,,8080
656,Canada Goose,5,11.4,61.5,Lame,1,2.0,8.0,0,,7838
657,Player 456 Goose,4,14.414445276049182,,,0,5.6,12.9,0,,633
658,Canada Goose,9,12.0,,Respiratory Issues,2,3.6,5.6,0,,8312
659,Greylag Goose,five,,67.0,,1,6.8,7.0,0,,7771
660, Greylag Goose ,7,10.2,58.2,Respiratory Issues,1,6.6,7.0,1,,8653
661,Canada Goose,four,10.0,58.7,Respiratory Issues,1,2.7,9.3,0,,6909
662,Demon Goose,6,11.5,67.7,,one,4.4,12.8,0,,1857
663,Greylag Goose,seven,8.3,38.1,,0,7.1,10.9,0,,3899
664,Canada Goose,5,11.4,65.8,Lame,1,3.2,9.6,0,,6340
665,Canada Goose,1,10.6,59.9,,0,7.6,12.4,0,,2811
666,Canada Goose,5,,57.1,,1,4.3,7.9,0,,6785
667,Canada Goose,7,11.6,69.8,,0,5.5,13.3,0,,390
668,Canada Goose,6,9.9,52.7,,0,5.1,10.7,0,,2000
669,Canada Goose,6,11.5,68.6,,0,5.3,10.3,0,,2582
670, Canada Goose ,2,10.7,57.8,,0,6.2,12.3,0,,1480
671, Canada Goose ,4,,59.0,,0,3.7,13.4,0,,737
672,Snow Goose,6,4.409090909090908,53.2,,three,20.1,8.3,1,Honked Out of Tune,9901
673,Canada Goosë,6,10.3,58.7,Respiratory Issues,2,4.2,6.8,0,,7975
674,Greylag Goose,7,10.4,62.3,Respiratory Issues,one,4.9,6.0,1,Sank in Squid Ink Swamp,8572
675,Canada Goose,500,12.0,75.4,,0,6.7,10.8,0,,3570
676,Dëmon Goosë,6,13.6,85.0,,1,4.5,11.0,0,,3671
677,Player 456 Goose,five,10.8,64.3,Respiratory Issues,1,5.2,8.6,0,,5789
678,Goosequid,3,8.7,53.6,,0,7.5,12.8,0,,2267
679,Demon Goose,1,15.0,94.6,Lame,2,5.2,9.3,0,Eaten by a Squid,6469
680,Snow Goose,6,8.2,44.0,Lame,2,4.1,7.6,0,,7786
681,Snow Goose,5,8.4,42.1,,0,4.4,13.0,0,,571
682,Canada Goose,4,11.5,61.6,,0,6.9,10.8,0,,3774
683,Canada Goose,2,9.3,49.8,,1,2.7,10.3,0,,6117
684,Greylag Goose,6,,59.9,,0,5.8,0.2,1,Goose Tug-of-War Disaster,9253
685,Snow Goose,4,,46.7,,0,5.3,12.6,0,,634
686,Player 456 Goose,6,8.7,47.1,,1,5.1,9.0,0,,5260
687,Greylag Goose,9,12.8,74.2,,2,5.4,4.1,1,,9065
688,Canada Goose,1,8.9,49.4,,1,3.7,10.1,0,,5358
689,Greylag Goose,4,3.6363636363636362,45.7,Lame,1,3.3,8.6,0,,7018
690,Canada Goose,5,11.2,65.2,,1,2.5,9.5,0,,6920
691,Canada Goose,800,14.6,86.1,Heart Disease,2,4.1,5.4,1,Wings Clipped by Red Light,8961
692,Canada Goose,2,7.8,44.2,,0,6.5,12.0,0,,2063
693,Greylag Goose,9,10.6,55.4,Respiratory Issues,two,2.9,5.2,0,,8493
694,Canada Goose,5,11.6,,,one,2.0,9.0,0,,7477
